Variável,Mean(ts),Std(ts),f_0(ts)
1641,0.8840000000000002,0.05202403290787825,0.7799519341842437
1642,0.8852500000000002,0.05316189895028205,0.7789262020994361
1643,0.8885000000000001,0.05177113095152549,0.7849577380969491
1644,0.90075,0.04393958921064238,0.8128708215787153
1645,0.8802500000000001,0.05876808232365593,0.7627138353526882
1646,0.8845000000000002,0.0495958667632697,0.7853082664734607
1647,0.883,0.057974132162542984,0.767051735674914
1648,0.8805000000000001,0.04671455875848556,0.7870708824830289
1649,0.8857500000000001,0.05065261592455024,0.7844447681508997
1650,0.8905,0.04412765572744603,0.8022446885451079
1651,0.8852500000000001,0.04731477042108521,0.7906204591578296
1652,0.8932500000000002,0.050106761020844284,0.7930364779583117
1653,0.8867499999999999,0.05092334926141446,0.784903301477171
1654,0.8847499999999999,0.048074811492090114,0.7886003770158196
1655,0.8845000000000001,0.050470288289249945,0.7835594234215002
1656,0.8967499999999999,0.04591500299466396,0.804919994010672
1657,0.8855,0.053054217551482166,0.7793915648970356
1658,0.8855000000000001,0.05375639496841283,0.7779872100631744
1659,0.885,0.04987484335815001,0.7852503132837
1660,0.8825,0.049180788932265004,0.7841384221354699
1661,0.8852500000000001,0.04757822506147114,0.7900935498770578
1662,0.8839999999999999,0.04684015371452147,0.7903196925709569
1663,0.8835000000000001,0.04404826897847407,0.7954034620430519
1664,0.8894999999999998,0.047457876058669135,0.7945842478826616
1665,0.892,0.04973429400323282,0.7925314119935344
1666,0.8835000000000001,0.053528030040344274,0.7764439399193115
1667,0.89225,0.04578414026712743,0.8006817194657452
1668,0.8840000000000002,0.04968903299521939,0.7846219340095615
1669,0.89725,0.04498541430286044,0.8072791713942791
1670,0.8794999999999998,0.05941169918458822,0.7606766016308234
1671,0.8789999999999999,0.05252618394667558,0.7739476321066487
1672,0.8905,0.04831925082200675,0.7938614983559864
1673,0.8925,0.05517019122678477,0.7821596175464304
1674,0.87925,0.05701480070999109,0.7652203985800178
1675,0.8915000000000001,0.04811704479703632,0.7952659104059274
1676,0.8860000000000001,0.05028916384272063,0.7854216723145588
1677,0.8885000000000004,0.04682680856090878,0.7948463828781829
1678,0.8845000000000001,0.049469687688522966,0.7855606246229542
1679,0.88075,0.045669327781345775,0.7894113444373085
1680,0.8860000000000001,0.048902965145275194,0.7881940697094497
1681,0.8895000000000001,0.05293628245353085,0.7836274350929384
1682,0.884,0.05166236541235795,0.7806752691752841
1683,0.8915,0.0519879793798528,0.7875240412402944
1684,0.8835000000000001,0.04333301281932749,0.7968339743613451
1685,0.8892499999999999,0.05077585548269966,0.7876982890346006
1686,0.8915000000000001,0.05410868691809108,0.7832826261638179
1687,0.8815000000000001,0.05707670277792858,0.7673465944441429
1688,0.8865,0.04942418436352794,0.787651631272944
1689,0.8874999999999998,0.04930770730829005,0.7888845853834198
1690,0.88275,0.054965329981725757,0.7728193400365485
1691,0.8799999999999999,0.05196152422706632,0.7760769515458672
1692,0.8835000000000002,0.05015226814412286,0.7831954637117544
1693,0.8869999999999999,0.05528109984434102,0.7764378003113178
1694,0.8882499999999999,0.04853542520674976,0.7911791495865004
1695,0.8895000000000002,0.04888506929523574,0.7917298614095287
1696,0.8795000000000002,0.051766301780212194,0.7759673964395758
1697,0.8879999999999998,0.0580387801388003,0.7719224397223992
1698,0.895,0.050621141828291465,0.7937577163434171
1699,0.88625,0.0480071609241788,0.7902356781516424
1700,0.8815000000000001,0.05106613359164761,0.7793677328167048
1701,0.8865,0.04904334817281545,0.788413303654369
1702,0.8810000000000001,0.04705316142407437,0.7868936771518513
1703,0.8837500000000003,0.05176569810212165,0.7802186037957569
1704,0.8874999999999998,0.05165994579942956,0.7841801084011407
1705,0.8875000000000002,0.06159342497377458,0.764313150052451
1706,0.8865000000000001,0.053784291386983984,0.7789314172260321
1707,0.8860000000000001,0.04707971962533338,0.7918405607493334
1708,0.898,0.047916594202843756,0.8021668115943125
1709,0.8809999999999999,0.050512374721448206,0.7799752505571035
1710,0.893,0.04691481642295961,0.7991703671540809
1711,0.8765,0.05241898511035863,0.7716620297792827
1712,0.8899999999999999,0.047565743976101124,0.7948685120477976
1713,0.8769999999999999,0.05275888550756167,0.7714822289848765
1714,0.89825,0.051265851207212,0.795718297585576
1715,0.88375,0.046148537354936826,0.7914529252901263
1716,0.8812499999999998,0.053312170280340306,0.7746256594393192
1717,0.88225,0.05514696274501435,0.7719560745099713
1718,0.887,0.050556898639058157,0.7858862027218837
1719,0.8747500000000001,0.05043498289877772,0.7738800342024447
1720,0.8782500000000002,0.046186442816047224,0.7858771143679057
1721,0.8909999999999999,0.04802603460624248,0.7949479307875149
1722,0.8862500000000001,0.051158454824202816,0.7839330903515944
1723,0.888,0.04802082881417188,0.7919583423716563
1724,0.8895000000000001,0.05039593237554,0.78870813524892
1725,0.8847500000000003,0.04884861819949466,0.787052763601011
1726,0.87625,0.05898887606998459,0.7582722478600308
1727,0.89075,0.04894576079702919,0.7928584784059417
1728,0.8810000000000001,0.05100490172522636,0.7789901965495474
1729,0.8830000000000001,0.04948232007495203,0.7840353598500961
1730,0.8759999999999999,0.05430469592954187,0.7673906081409162
1731,0.8809999999999999,0.05489990892524322,0.7712001821495135
1732,0.895,0.04847679857416329,0.7980464028516734
1733,0.8922500000000001,0.049332418347370725,0.7935851633052586
1734,0.8877499999999999,0.04629997300215195,0.795150053995696
1735,0.8852500000000001,0.05161092423121291,0.7820281515375742
1736,0.8867500000000001,0.05153336297972413,0.7836832740405519
1737,0.8787500000000001,0.05354612497650975,0.7716577500469807
1738,0.8835000000000001,0.053877175130104954,0.7757456497397901
1739,0.87825,0.052279895753530335,0.7736902084929393
1740,0.8947499999999999,0.05341991669780102,0.7879101666043979
1741,0.8935000000000001,0.046316843588483016,0.800866312823034
1742,0.8717500000000001,0.057841918190876064,0.756066163618248
1743,0.8832500000000002,0.05745161007317376,0.7683467798536527
1744,0.8787499999999998,0.05791966419101547,0.7629106716179689
1745,0.88475,0.057434201483088455,0.7698815970338231
1746,0.8955,0.04392891985924535,0.8076421602815093
1747,0.8935,0.049701609631882145,0.7940967807362357
1748,0.8910000000000001,0.051176166327695935,0.7886476673446082
1749,0.8817500000000001,0.05230380005315101,0.7771423998936982
1750,0.8815000000000002,0.04618170633486814,0.7891365873302639
1751,0.875,0.05979130371550699,0.755417392568986
1752,0.8895000000000001,0.04530176596999284,0.7988964680600144
1753,0.8907499999999999,0.049327350425499246,0.7920952991490015
1754,0.8902500000000001,0.05476027300881544,0.7807294539823693
1755,0.8715,0.05184351454135803,0.767812970917284
1756,0.8787500000000001,0.05236590016413354,0.774018199671733
1757,0.8854999999999998,0.052223079189186075,0.7810538416216277
1758,0.8827499999999999,0.05346669524105637,0.7758166095178872
1759,0.8922500000000001,0.05252320915557236,0.7872035816888554
1760,0.88475,0.04608348402627562,0.7925830319474488
1761,0.8902500000000002,0.04872050389722996,0.7928089922055402
1762,0.88825,0.05116822744633626,0.7859135451073275
1763,0.8770000000000002,0.05070502933634888,0.7755899413273024
1764,0.88625,0.04277484658067169,0.8007003068386566
1765,0.884,0.048285608622031476,0.7874287827559371
1766,0.8865000000000001,0.054247119739208274,0.7780057605215835
1767,0.89125,0.052485116938042545,0.7862797661239149
1768,0.8842500000000002,0.04618644281604723,0.7918771143679058
1769,0.8802500000000002,0.05235635109516324,0.7755372978096737
1770,0.8872500000000001,0.053091312848713774,0.7810673743025726
1771,0.8825,0.046837484987988,0.7888250300240239
1772,0.8824999999999998,0.05379358697837503,0.7749128260432497
1773,0.8865000000000001,0.041445747670901055,0.803608504658198
1774,0.88375,0.05029599884682678,0.7831580023063465
1775,0.8842499999999999,0.05082506763399337,0.7825998647320132
1776,0.87975,0.04971104002130715,0.7803279199573857
1777,0.8844999999999997,0.05009740512242126,0.7843051897551572
1778,0.8889999999999999,0.05377266963802336,0.7814546607239532
1779,0.89075,0.04804359999000907,0.7946628000199819
1780,0.8927500000000002,0.04613770150321752,0.8004745969935652
1781,0.8860000000000001,0.04641120554348919,0.7931775889130217
1782,0.8839999999999998,0.052144031297934774,0.7797119374041303
1783,0.88375,0.051158454824202816,0.7814330903515944
1784,0.8777500000000003,0.053723249157138664,0.7703035016857229
1785,0.8885,0.0539003710562367,0.7806992578875266
1786,0.8925,0.050806003582253935,0.790887992835492
1787,0.8919999999999999,0.04635191473930716,0.7992961705213856
1788,0.8877500000000002,0.05092825836409488,0.7858934832718104
1789,0.8912499999999999,0.04954480295651604,0.7921603940869678
1790,0.8822500000000001,0.05187665660005472,0.7784966867998906
1791,0.8845000000000001,0.052294837221278354,0.7799103255574433
1792,0.8917499999999999,0.05038042774729092,0.7909891445054181
1793,0.8867499999999999,0.049047808309852135,0.7886543833802957
1794,0.87875,0.05694020986965188,0.7648695802606963
1795,0.8825000000000002,0.05055937104039171,0.7813812579192168
1796,0.8974999999999999,0.049180788932265004,0.7991384221354698
1797,0.888,0.04892340952959024,0.7901531809408195
1798,0.8772500000000002,0.052332470799686115,0.772585058400628
1799,0.8807500000000001,0.053718595476799275,0.7733128090464017
1800,0.8885000000000002,0.04735768153108849,0.7937846369378232
1801,0.8840000000000002,0.046572524088780085,0.79085495182244
1802,0.89225,0.04672994222123541,0.7987901155575292
1803,0.8767499999999999,0.05570626086895441,0.7653374782620911
1804,0.8859999999999998,0.04654567649094812,0.7929086470181036
1805,0.8842500000000002,0.05287426122415329,0.7785014775516936
1806,0.887,0.056400354608814283,0.7741992907823715
1807,0.87925,0.04848388907668196,0.7822822218466361
1808,0.8827500000000001,0.054163525549949215,0.7744229489001018
1809,0.8847499999999999,0.05011175011910879,0.7845264997617823
1810,0.8809999999999999,0.05001499775067476,0.7809700044986504
1811,0.8820000000000001,0.05185074734273365,0.7782985053145328
1812,0.8905000000000001,0.04818972919616793,0.7941205416076642
1813,0.8854999999999998,0.05352335938634645,0.778453281227307
1814,0.89625,0.045740436158829965,0.8047691276823401
1815,0.8822500000000001,0.05898039928654265,0.7642892014269148
1816,0.8892499999999999,0.051265851207212006,0.7867182975855759
1817,0.8802500000000001,0.04966072391739774,0.7809285521652046
1818,0.8897499999999999,0.04797069417884215,0.7938086116423156
1819,0.88375,0.0533121702803403,0.7771256594393194
1820,0.8825,0.05273755777432246,0.777024884451355
1821,0.88825,0.05237544749212173,0.7834991050157565
1822,0.88225,0.04991179720266542,0.7824264055946691
1823,0.89575,0.05013170154702511,0.7954865969059498
1824,0.8875000000000002,0.048669805834829466,0.7901603883303412
1825,0.8809999999999999,0.04938623289946299,0.7822275342010739
1826,0.89125,0.04890999386628463,0.7934300122674307
1827,0.884,0.0547174560812178,0.7745650878375644
1828,0.8852500000000001,0.051246341332821015,0.782757317334358
1829,0.8815000000000002,0.051795270054320594,0.777909459891359
1830,0.8820000000000001,0.05000999900019995,0.7819800019996002
1831,0.88725,0.052260764441404796,0.7827284711171903
1832,0.8849999999999999,0.05863019699779286,0.7677396060044142
1833,0.8839999999999999,0.05262128846769148,0.7787574230646169
1834,0.8917499999999999,0.05000687452740872,0.7917362509451825
1835,0.8955000000000001,0.05066803726216361,0.7941639254756728
1836,0.88575,0.05581834375901886,0.7741133124819624
1837,0.892,0.05808183881386676,0.7758363223722665
1838,0.8805000000000003,0.054380603159582555,0.7717387936808352
1839,0.8825000000000002,0.054486236794258416,0.7735275264114834
1840,0.8852500000000001,0.04360260886690154,0.798044782266197
1841,0.8865,0.05213204388857203,0.7822359122228559
1842,0.89325,0.05194408050971736,0.7893618389805652
1843,0.8910000000000001,0.049183330509431744,0.7926333389811366
1844,0.89,0.04937104414532875,0.7912579117093426
1845,0.8815,0.05020209158989295,0.781095816820214
1846,0.8832499999999999,0.046911485800387946,0.789427028399224
1847,0.88825,0.051775356106935656,0.7846992877861286
1848,0.8835,0.04447190124112079,0.7945561975177584
1849,0.8887499999999998,0.04532866091117187,0.7980926781776561
1850,0.89725,0.04859205181920186,0.8000658963615963
1851,0.8929999999999998,0.054092513345194077,0.7848149733096117
1852,0.8767499999999999,0.05052907578810442,0.7756918484237911
1853,0.888,0.049305172142484206,0.7893896557150316
1854,0.8902500000000001,0.05097732338991525,0.7882953532201696
1855,0.8854999999999998,0.05928532702111037,0.7669293459577791
1856,0.8845000000000001,0.045246546829564804,0.7940069063408705
1857,0.8894999999999998,0.05125670687822229,0.7869865862435552
1858,0.884,0.05093132631298737,0.7821373473740253
1859,0.8870000000000001,0.05225897052181567,0.7824820589563688
1860,0.8855,0.04245291509425473,0.8005941698114905
1861,0.88125,0.05458651390224513,0.7720769721955097
1862,0.88775,0.057824627106450074,0.7721007457870999
1863,0.88775,0.04534520371549785,0.7970595925690044
1864,0.8810000000000001,0.04849226742481734,0.7840154651503655
1865,0.88725,0.04575683009125523,0.7957363398174895
1866,0.8882500000000002,0.05683913704482149,0.7745717259103573
1867,0.8812500000000001,0.05470089121760267,0.7718482175647947
1868,0.8875,0.04968651728587948,0.788126965428241
1869,0.88125,0.04505205322735025,0.7911458935452995
1870,0.8920000000000001,0.05060632371551998,0.7907873525689602
1871,0.8922500000000001,0.04712947591476061,0.7979910481704788
1872,0.887,0.04943177115985225,0.7881364576802955
1873,0.8875000000000002,0.04736823830374104,0.7927635233925181
1874,0.8894999999999998,0.05580994535026888,0.777880109299462
1875,0.875,0.04987484335815001,0.7752503132837
1876,0.8797499999999999,0.052878989211216955,0.773992021577566
1877,0.8870000000000001,0.04736559933116016,0.7922688013376797
1878,0.8827499999999999,0.0533496719764986,0.7760506560470027
1879,0.8832499999999998,0.04988173513421522,0.7834865297315693
1880,0.8875000000000002,0.05695392874947258,0.773592142501055
1881,0.8847499999999999,0.047420327919574755,0.7899093441608505
1882,0.88725,0.05249940475853036,0.7822511904829392
1883,0.8885000000000001,0.04533486517019765,0.7978302696596048
1884,0.8847500000000003,0.04768319934735924,0.7893836013052817
1885,0.8872499999999998,0.054714600428039314,0.7778207991439211
1886,0.8807500000000001,0.05554896488684555,0.769652070226309
1887,0.8955,0.052247009483797256,0.7910059810324055
1888,0.8902500000000002,0.044566663550236744,0.8011166728995267
1889,0.88125,0.05458651390224512,0.7720769721955097
1890,0.8839999999999999,0.04737087712930805,0.7892582457413838
1891,0.884,0.051298148114722435,0.7814037037705551
1892,0.889,0.05028916384272063,0.7884216723145587
1893,0.8795000000000001,0.05354670858232091,0.7724065828353582
1894,0.8842500000000001,0.049706010702932096,0.784837978594136
1895,0.8875,0.051538820320220766,0.7844223593595584
1896,0.88425,0.04920048272120916,0.7858490345575817
1897,0.8877499999999999,0.04616478636363436,0.7954204272727312
1898,0.88,0.052321123841140876,0.7753577523177182
1899,0.88,0.04962358310319803,0.7807528337936039
1900,0.879,0.05276362383309168,0.7734727523338166
1901,0.8830000000000001,0.05122011323689163,0.7805597735262169
1902,0.8852500000000001,0.050261192783299526,0.784727614433401
1903,0.8837500000000001,0.054241934884367835,0.7752661302312644
1904,0.8897499999999999,0.04835997828783632,0.7930300434243273
1905,0.8902499999999999,0.04794462952198087,0.7943607409560381
1906,0.8835000000000001,0.04927220311697054,0.784955593766059
1907,0.8817500000000001,0.04897129261107981,0.7838074147778405
1908,0.8945000000000001,0.04868007806074267,0.7971398438785148
1909,0.8810000000000002,0.049005101775223374,0.7829897964495535
1910,0.8910000000000001,0.05166236541235795,0.7876752691752842
1911,0.8817499999999999,0.05509707342500145,0.7715558531499971
1912,0.8815,0.05310602602341847,0.775287947953163
1913,0.8817499999999998,0.04973115220865087,0.7822876955826981
1914,0.8875000000000002,0.04789311015167005,0.7917137796966601
1915,0.8855,0.05101225342993584,0.7834754931401283
1916,0.8907500000000002,0.04945389266781736,0.7918422146643654
1917,0.8849999999999997,0.05,0.7849999999999997
1918,0.88725,0.05285534504664595,0.7815393099067081
1919,0.879,0.053000000000000005,0.773
1920,0.8937500000000002,0.04852512235945418,0.7966997552810918
1921,0.87575,0.05413582455269339,0.7674783508946132
1922,0.8910000000000001,0.05068530358989675,0.7896293928202066
1923,0.8777499999999999,0.05883185786629554,0.7600862842674089
1924,0.8787499999999998,0.057049868536220134,0.7646502629275596
1925,0.8872499999999998,0.05505622126517583,0.7771375574696481
1926,0.8852500000000001,0.05523755515951081,0.7747748896809785
1927,0.8932500000000002,0.042844923853357475,0.8075601522932853
1928,0.8882500000000002,0.047097637945018006,0.7940547241099642
1929,0.8852499999999999,0.04258741011144022,0.8000751797771194
1930,0.88725,0.05617995639015752,0.7748900872196849
1931,0.8935,0.04894129136015927,0.7956174172796814
1932,0.88775,0.04670318511622093,0.7943436297675581
1933,0.8862499999999999,0.04158951189903532,0.8030709762019292
1934,0.8867500000000001,0.04968085647409875,0.7873882870518026
1935,0.8865,0.05054948070949889,0.7854010385810022
1936,0.8869999999999999,0.0493051721424842,0.7883896557150315
1937,0.88875,0.05401099425117075,0.7807280114976586
1938,0.8867499999999999,0.056286654723833075,0.7741766905523337
1939,0.8880000000000001,0.05141497836234106,0.785170043275318
1940,0.8857500000000001,0.05175120771537608,0.782247584569248
1941,0.88375,0.05140221298738023,0.7809455740252396
1942,0.89325,0.052064263175425805,0.7891214736491484
1943,0.884,0.04394883388669147,0.7961023322266171
1944,0.88775,0.04905290511274536,0.7896441897745093
1945,0.8862500000000001,0.05140221298738022,0.7834455740252396
1946,0.8935000000000001,0.04894129136015926,0.7956174172796815
1947,0.8905,0.047668123520860355,0.7951637529582792
1948,0.89125,0.05152365961381237,0.7882026807723752
1949,0.8835000000000001,0.05064829710858993,0.7822034057828202
1950,0.8885000000000001,0.05054948070949889,0.7874010385810023
1951,0.8850000000000001,0.0469041575982343,0.7911916848035315
1952,0.888,0.05055689863905814,0.7868862027218837
1953,0.8845000000000002,0.05531500700533265,0.7738699859893349
1954,0.87575,0.04278653409660568,0.7901769318067886
1955,0.8915000000000001,0.04733127929815547,0.7968374414036892
1957,0.8809999999999999,0.05001499775067475,0.7809700044986504
1958,0.8942500000000001,0.047150689284463275,0.7999486214310736
1959,0.88275,0.04933241834737073,0.7840851633052586
1960,0.8835,0.04837613047774698,0.786747739044506
1961,0.8857499999999999,0.0485096639856431,0.7887306720287137
1962,0.888,0.05189894025893014,0.7842021194821397
1963,0.8794999999999998,0.05447247011105702,0.7705550597778859
1964,0.8875000000000002,0.04736823830374104,0.7927635233925181
1965,0.8802499999999999,0.052713257345756964,0.7748234853084859
1966,0.89575,0.04637550538808175,0.8029989892238365
1967,0.8934999999999998,0.05082076347321044,0.7918584730535789
1968,0.8847499999999999,0.049103844045043976,0.786542311909912
1969,0.8929999999999998,0.049381170500505556,0.7942376589989887
1970,0.88275,0.053699976722527534,0.775350046554945
1971,0.8842500000000001,0.04920048272120915,0.7858490345575818
1972,0.8835000000000001,0.05186761995696351,0.7797647600860731
1973,0.8902499999999999,0.04986168368597274,0.7905266326280544
1974,0.9009999999999999,0.05689024520952603,0.7872195095809479
1975,0.8845000000000001,0.05229483722127836,0.7799103255574433
1976,0.88475,0.0499868732768914,0.7847762534462173
1977,0.8785,0.047960921592479853,0.7825781568150403
1978,0.8812500000000001,0.050667420498778114,0.7799151590024439
1979,0.8875,0.05105144464165534,0.7853971107166893
1980,0.8875000000000002,0.044651427748729385,0.7981971445025414
1981,0.8885000000000001,0.0480130190677487,0.7924739618645027
1982,0.88575,0.04693812416362632,0.7918737516727474
1983,0.8855000000000001,0.048885069295235735,0.7877298614095286
1984,0.89,0.050621141828291465,0.7887577163434171
1985,0.887,0.05528109984434101,0.776437800311318
1986,0.88375,0.05813507977116743,0.7674798404576652
1987,0.8932500000000002,0.04871537231716494,0.7958192553656703
1988,0.8919999999999999,0.05688585061331156,0.7782282987733767
1989,0.8822500000000001,0.04991179720266542,0.7824264055946692
1990,0.8859999999999999,0.04448595283907045,0.7970280943218591
1991,0.8947499999999999,0.040665556678840635,0.8134188866423187
1992,0.8895000000000001,0.04939382552505931,0.7907123489498814
1993,0.892,0.05134199061197374,0.7893160187760525
1994,0.8815000000000001,0.045362429388206275,0.7907751412235875
1995,0.8815,0.05772997488307093,0.7660400502338581
1996,0.879,0.05686826883245173,0.7652634623350966
1997,0.8844999999999998,0.05300707499947531,0.7784858500010492
1998,0.8985000000000001,0.04469619670620757,0.809107606587585
1999,0.88275,0.05485150408147438,0.7730469918370513
2000,0.8882500000000002,0.05201622343077206,0.7842175531384561
2001,0.8872500000000001,0.050061836762148475,0.7871263264757031
2002,0.8882499999999999,0.0510459351956647,0.7861581296086705
2003,0.8817499999999998,0.050231339818882,0.7812873203622358
2004,0.882,0.05990409001061614,0.7621918199787677
2005,0.8794999999999998,0.05492950027080167,0.7696409994583965
2006,0.8875,0.04643543905251678,0.7946291218949664
2007,0.889,0.049789557138018414,0.7894208857239632
2008,0.883,0.05230678732248808,0.7783864253550239
2009,0.8877499999999999,0.052380220503545044,0.7829895589929099
2010,0.8927499999999999,0.04851481732419489,0.7957203653516102
2011,0.8852499999999999,0.049129293705486944,0.7869914125890259
2012,0.8825,0.05273755777432246,0.777024884451355
2013,0.8812500000000001,0.04941849350192699,0.7824130129961461
2014,0.877,0.05597767412102793,0.7650446517579441
2015,0.88975,0.04938306896093033,0.7909838620781394
2016,0.889,0.04694677837722201,0.795106443245556
2017,0.889,0.0529528091794949,0.7830943816410102
2018,0.8915000000000002,0.04889018306367854,0.7937196338726431
2019,0.8915,0.050400892849234324,0.7906982143015313
2020,0.88575,0.056153250128554454,0.7734434997428912
2021,0.8880000000000001,0.05717079674099356,0.773658406518013
2022,0.8902500000000001,0.05577801986445915,0.7786939602710818
2023,0.88425,0.04632156625158523,0.7916068674968295
2024,0.8910000000000001,0.04854379466007988,0.7939124106798403
2025,0.8827499999999998,0.054278794201787495,0.7741924115964248
2026,0.88575,0.04927664253984844,0.7871967149203032
2027,0.88625,0.047483549783056446,0.791282900433887
2028,0.8912499999999999,0.04878204075271964,0.7936859184945606
2029,0.8887499999999998,0.050543916547889325,0.7876621669042212
2030,0.89075,0.04632156625158524,0.7981068674968296
2031,0.8817499999999999,0.060606827173182394,0.7605363456536351
2032,0.8855000000000001,0.05680889014934195,0.7718822197013162
2033,0.8815000000000001,0.05167446177755508,0.7781510764448899
2034,0.8715,0.04555491191957241,0.7803901761608553
2035,0.8852500000000001,0.045974857259158515,0.7933002854816831
2036,0.88625,0.05152365961381237,0.7832026807723752
2037,0.8825000000000002,0.052380817099392414,0.7777383658012154
2038,0.89275,0.04734118186103934,0.7980676362779213
2039,0.8897499999999999,0.04912929370548695,0.791491412589026
2040,0.88425,0.04712417108024289,0.7900016578395141
2041,0.87975,0.05168353219353337,0.7763829356129333
2042,0.8817499999999999,0.05486973209338642,0.7720105358132271
2043,0.8912500000000001,0.05307718436390536,0.7850956312721894
2044,0.8895000000000001,0.057898618290940236,0.7737027634181196
2045,0.889,0.04600543446159378,0.7969891310768125
2046,0.894,0.0501398045468867,0.7937203909062266
2047,0.887,0.043800684926151565,0.7993986301476969
2048,0.8902500000000001,0.04935775015131869,0.7915344996973627
2049,0.8817499999999998,0.05047957507745087,0.7807908498450981
2050,0.8885,0.04642467016576424,0.7956506596684715
2051,0.898,0.041182520563948,0.815634958872104
2052,0.884,0.0494368283772331,0.7851263432455338
2053,0.88125,0.05605521831194665,0.7691395633761067
2054,0.88975,0.04976130524815441,0.7902273895036912
2055,0.8767499999999999,0.054343237849800594,0.7680635243003987
2056,0.8925,0.04763139720814413,0.7972372055837117
2057,0.88425,0.04843229810777102,0.787385403784458
2058,0.8835,0.04706644239795483,0.7893671152040903
2059,0.88975,0.04861776938527724,0.7925144612294456
2060,0.8815,0.051431993933737395,0.7786360121325252
2061,0.8825,0.047762432936357,0.7869751341272859
2062,0.88225,0.05834113043128321,0.7655677391374336
2063,0.8752500000000001,0.05141680172861786,0.7724163965427644
2064,0.883,0.053371340623971586,0.7762573187520568
2065,0.8827499999999999,0.0508299862286033,0.7810900275427933
2066,0.8859999999999999,0.04504442251822084,0.7959111549635582
2067,0.8835,0.05491129209916664,0.7736774158016667
2068,0.8959999999999999,0.047791212581394085,0.8004175748372118
2069,0.8895000000000001,0.05293628245353087,0.7836274350929383
2070,0.88425,0.05518774773443831,0.7738745045311234
2071,0.8907499999999999,0.05143624694707031,0.7878775061058593
2072,0.87625,0.047876795005513895,0.7804964099889722
2073,0.8950000000000001,0.043445367992456914,0.8081092640150863
2074,0.8815000000000002,0.05082076347321044,0.7798584730535792
2075,0.88925,0.04965568950281528,0.7899386209943694
2076,0.88225,0.05330279073369423,0.7756444185326115
2077,0.8917500000000002,0.046644265456752564,0.7984614690864951
2078,0.8882500000000002,0.05116822744633626,0.7859135451073277
2079,0.8820000000000001,0.05602231698171721,0.7699553660365657
2080,0.883,0.052664029469838336,0.7776719410603233
2081,0.887,0.04749736834815167,0.7920052633036967
2082,0.8880000000000001,0.04492771972847053,0.798144560543059
2083,0.8785000000000001,0.05000249993750312,0.7784950001249938
2084,0.87725,0.055124291378665355,0.7670014172426692
2085,0.8852500000000001,0.052093065757353924,0.7810638684852922
2086,0.8852500000000001,0.05580042562561687,0.7736491487487663
2087,0.8830000000000001,0.05146357935472426,0.7800728412905515
2088,0.89075,0.050825067633993366,0.7890998647320133
2089,0.8912500000000001,0.04335536299006156,0.804539274019877
2090,0.8905,0.05621165359602936,0.7780766928079412
2091,0.8807499999999999,0.05072659558850762,0.7792968088229847
2092,0.88,0.05545268253204709,0.7690946349359058
2093,0.8730000000000001,0.05358171329847524,0.7658365734030497
2094,0.8852499999999999,0.05443976028602625,0.7763704794279473
2095,0.8825,0.05437140792732886,0.7737571841453422
2096,0.872,0.049909918853871124,0.7721801622922577
2097,0.8909999999999999,0.04562345887808157,0.7997530822438368
2098,0.88575,0.04419488092528365,0.7973602381494327
2099,0.89075,0.050454806510381145,0.7898403869792378
2100,0.8770000000000002,0.05299528280894442,0.7710094343821113
2101,0.8765000000000001,0.049852281793314135,0.7767954364133718
2102,0.8924999999999998,0.04956056900399752,0.7933788619920048
2103,0.8877499999999999,0.04616478636363435,0.7954204272727312
2104,0.8879999999999998,0.05448394258861964,0.7790321148227605
2105,0.88475,0.04973617898471896,0.7852776420305622
2106,0.8787499999999998,0.05319480707738304,0.7723603858452337
2107,0.88925,0.050281084912718425,0.7886878301745631
2108,0.8840000000000002,0.04630334761116091,0.7913933047776784
2109,0.8885,0.05583681581179213,0.7768263683764157
2110,0.8744999999999998,0.05766064515768099,0.7591787096846379
2111,0.8772500000000002,0.049761305248154426,0.7777273895036914
2112,0.8867499999999998,0.049931828526502006,0.7868863429469958
2113,0.89425,0.04607805876987442,0.8020938824602512
2114,0.8855,0.051500000000000004,0.7825
2115,0.8812500000000001,0.04435298749802543,0.7925440250039493
2116,0.8830000000000001,0.05577633906953736,0.7714473218609254
2117,0.8802499999999999,0.04915473018947414,0.7819405396210516
2118,0.88725,0.05261831905334871,0.7820133618933025
2119,0.88475,0.050731523730319784,0.7832869525393604
2120,0.8972500000000001,0.04998687327689141,0.7972762534462173
2121,0.8877499999999999,0.048797412841256244,0.7901551743174875
2122,0.88775,0.05117311305754224,0.7854037738849156
2123,0.873,0.05131763829328081,0.7703647234134384
2124,0.8835000000000002,0.05174698058824301,0.7800060388235142
2125,0.8852500000000001,0.04757822506147114,0.7900935498770578
2126,0.889,0.05704384278780664,0.7749123144243868
2127,0.8847499999999999,0.047023265518251714,0.7907034689634965
2128,0.884,0.04409081537009721,0.7958183692598055
2129,0.892,0.05109794516416487,0.7898041096716703
2130,0.8882500000000003,0.04788723733939974,0.7924755253212008
2131,0.89125,0.05152365961381237,0.7882026807723752
2132,0.8867499999999999,0.049175069903356516,0.7883998601932869
2133,0.87925,0.054892508596346735,0.7694649828073065
2134,0.885,0.051599418601375735,0.7818011627972485
2135,0.8795000000000001,0.048782681353119584,0.7819346372937609
2136,0.8890000000000002,0.052597528459044536,0.7838049430819112
